datoteka;vrsta;dimenzije;naslov / opis;koristi
rijec-kasno.png;slika;512×512;kasno — late (Prilozi);sve igre
rijec-kasno.mp3;zvuk;—;izgovor: „kasno”;sve igre
rijec-brzo.png;slika;512×512;brzo — quickly (Prilozi);sve igre
rijec-brzo.mp3;zvuk;—;izgovor: „brzo”;sve igre
rijec-polako.png;slika;512×512;polako — slowly (Prilozi);sve igre
rijec-polako.mp3;zvuk;—;izgovor: „polako”;sve igre
rijec-ovdje.png;slika;512×512;ovdje — here (Prilozi);sve igre
rijec-ovdje.mp3;zvuk;—;izgovor: „ovdje”;sve igre
rijec-tamo.png;slika;512×512;tamo — there (Prilozi);sve igre
rijec-tamo.mp3;zvuk;—;izgovor: „tamo”;sve igre
rijec-gore.png;slika;512×512;gore — up (Prilozi);sve igre
rijec-gore.mp3;zvuk;—;izgovor: „gore”;sve igre
rijec-dolje.png;slika;512×512;dolje — down (Prilozi);sve igre
rijec-dolje.mp3;zvuk;—;izgovor: „dolje”;sve igre
rijec-lijevo.png;slika;512×512;lijevo — left (Prilozi);sve igre
rijec-lijevo.mp3;zvuk;—;izgovor: „lijevo”;sve igre
rijec-desno.png;slika;512×512;desno — right (Prilozi);sve igre
rijec-desno.mp3;zvuk;—;izgovor: „desno”;sve igre
rijec-blizu.png;slika;512×512;blizu — near (Prilozi);sve igre
rijec-blizu.mp3;zvuk;—;izgovor: „blizu”;sve igre
rijec-daleko.png;slika;512×512;daleko — far (Prilozi);sve igre
rijec-daleko.mp3;zvuk;—;izgovor: „daleko”;sve igre
rijec-zajedno.png;slika;512×512;zajedno — together (Prilozi);sve igre
rijec-zajedno.mp3;zvuk;—;izgovor: „zajedno”;sve igre
rijec-mozda.png;slika;512×512;možda — maybe (Prilozi);sve igre
rijec-mozda.mp3;zvuk;—;izgovor: „možda”;sve igre
rijec-takoder.png;slika;512×512;također — also (Prilozi);sve igre
rijec-takoder.mp3;zvuk;—;izgovor: „također”;sve igre
rijec-jako.png;slika;512×512;jako — very (Prilozi);sve igre
rijec-jako.mp3;zvuk;—;izgovor: „jako”;sve igre
rijec-malo.png;slika;512×512;malo — a little (Prilozi);sve igre
rijec-malo.mp3;zvuk;—;izgovor: „malo”;sve igre
rijec-puno.png;slika;512×512;puno — a lot (Prilozi);sve igre
rijec-puno.mp3;zvuk;—;izgovor: „puno”;sve igre
rijec-odmah.png;slika;512×512;odmah — right away (Prilozi);sve igre
rijec-odmah.mp3;zvuk;—;izgovor: „odmah”;sve igre
rijec-nikamo.png;slika;512×512;nikamo — nowhere (Prilozi);sve igre
rijec-nikamo.mp3;zvuk;—;izgovor: „nikamo”;sve igre
rijec-crven.png;slika;512×512;crven — red (Boje);sve igre
rijec-crven.mp3;zvuk;—;izgovor: „crven”;sve igre
rijec-plav.png;slika;512×512;plav — blue (Boje);sve igre
rijec-plav.mp3;zvuk;—;izgovor: „plav”;sve igre
rijec-zut.png;slika;512×512;žut — yellow (Boje);sve igre
rijec-zut.mp3;zvuk;—;izgovor: „žut”;sve igre
rijec-zelen.png;slika;512×512;zelen — green (Boje);sve igre
rijec-zelen.mp3;zvuk;—;izgovor: „zelen”;sve igre
rijec-bijel.png;slika;512×512;bijel — white (Boje);sve igre
rijec-bijel.mp3;zvuk;—;izgovor: „bijel”;sve igre
rijec-crn.png;slika;512×512;crn — black (Boje);sve igre
rijec-crn.mp3;zvuk;—;izgovor: „crn”;sve igre
rijec-siv.png;slika;512×512;siv — grey (Boje);sve igre
rijec-siv.mp3;zvuk;—;izgovor: „siv”;sve igre
rijec-smed.png;slika;512×512;smeđ — brown (Boje);sve igre
rijec-smed.mp3;zvuk;—;izgovor: „smeđ”;sve igre
rijec-narancast.png;slika;512×512;narančast — orange (Boje);sve igre
rijec-narancast.mp3;zvuk;—;izgovor: „narančast”;sve igre
rijec-ruzicast.png;slika;512×512;ružičast — pink (Boje);sve igre
rijec-ruzicast.mp3;zvuk;—;izgovor: „ružičast”;sve igre
rijec-ljubicast.png;slika;512×512;ljubičast — purple (Boje);sve igre
rijec-ljubicast.mp3;zvuk;—;izgovor: „ljubičast”;sve igre
rijec-zlatan.png;slika;512×512;zlatan — golden (Boje);sve igre
rijec-zlatan.mp3;zvuk;—;izgovor: „zlatan”;sve igre
rijec-srebrn.png;slika;512×512;srebrn — silver (Boje);sve igre
rijec-srebrn.mp3;zvuk;—;izgovor: „srebrn”;sve igre
rijec-saren.png;slika;512×512;šaren — colourful (Boje);sve igre
rijec-saren.mp3;zvuk;—;izgovor: „šaren”;sve igre
rijec-jedan.png;slika;512×512;jedan — one (Brojevi);sve igre
rijec-jedan.mp3;zvuk;—;izgovor: „jedan”;sve igre
rijec-dva.png;slika;512×512;dva — two (Brojevi);sve igre
rijec-dva.mp3;zvuk;—;izgovor: „dva”;sve igre
rijec-tri.png;slika;512×512;tri — three (Brojevi);sve igre
rijec-tri.mp3;zvuk;—;izgovor: „tri”;sve igre
rijec-cetiri.png;slika;512×512;četiri — four (Brojevi);sve igre
rijec-cetiri.mp3;zvuk;—;izgovor: „četiri”;sve igre
rijec-pet.png;slika;512×512;pet — five (Brojevi);sve igre
rijec-pet.mp3;zvuk;—;izgovor: „pet”;sve igre
rijec-sest.png;slika;512×512;šest — six (Brojevi);sve igre
rijec-sest.mp3;zvuk;—;izgovor: „šest”;sve igre
rijec-sedam.png;slika;512×512;sedam — seven (Brojevi);sve igre
rijec-sedam.mp3;zvuk;—;izgovor: „sedam”;sve igre
rijec-osam.png;slika;512×512;osam — eight (Brojevi);sve igre
rijec-osam.mp3;zvuk;—;izgovor: „osam”;sve igre
rijec-devet.png;slika;512×512;devet — nine (Brojevi);sve igre
rijec-devet.mp3;zvuk;—;izgovor: „devet”;sve igre
rijec-deset.png;slika;512×512;deset — ten (Brojevi);sve igre
rijec-deset.mp3;zvuk;—;izgovor: „deset”;sve igre
rijec-jedanaest.png;slika;512×512;jedanaest — eleven (Brojevi);sve igre
rijec-jedanaest.mp3;zvuk;—;izgovor: „jedanaest”;sve igre
rijec-dvanaest.png;slika;512×512;dvanaest — twelve (Brojevi);sve igre
rijec-dvanaest.mp3;zvuk;—;izgovor: „dvanaest”;sve igre
rijec-trinaest.png;slika;512×512;trinaest — thirteen (Brojevi);sve igre
rijec-trinaest.mp3;zvuk;—;izgovor: „trinaest”;sve igre
rijec-petnaest.png;slika;512×512;petnaest — fifteen (Brojevi);sve igre
rijec-petnaest.mp3;zvuk;—;izgovor: „petnaest”;sve igre
rijec-dvadeset.png;slika;512×512;dvadeset — twenty (Brojevi);sve igre
rijec-dvadeset.mp3;zvuk;—;izgovor: „dvadeset”;sve igre
rijec-trideset.png;slika;512×512;trideset — thirty (Brojevi);sve igre
rijec-trideset.mp3;zvuk;—;izgovor: „trideset”;sve igre
rijec-pedeset.png;slika;512×512;pedeset — fifty (Brojevi);sve igre
rijec-pedeset.mp3;zvuk;—;izgovor: „pedeset”;sve igre
rijec-sto.png;slika;512×512;sto — hundred (Brojevi);sve igre
rijec-sto.mp3;zvuk;—;izgovor: „sto”;sve igre
rijec-tisucu.png;slika;512×512;tisuću — thousand (Brojevi);sve igre
rijec-tisucu.mp3;zvuk;—;izgovor: „tisuću”;sve igre
rijec-nula.png;slika;512×512;nula — zero (Brojevi);sve igre
rijec-nula.mp3;zvuk;—;izgovor: „nula”;sve igre
rijec-prvi.png;slika;512×512;prvi — first (Brojevi);sve igre
rijec-prvi.mp3;zvuk;—;izgovor: „prvi”;sve igre
rijec-drugi.png;slika;512×512;drugi — second (Brojevi);sve igre
rijec-drugi.mp3;zvuk;—;izgovor: „drugi”;sve igre
rijec-treci.png;slika;512×512;treći — third (Brojevi);sve igre
rijec-treci.mp3;zvuk;—;izgovor: „treći”;sve igre
rijec-pola.png;slika;512×512;pola — half (Brojevi);sve igre
rijec-pola.mp3;zvuk;—;izgovor: „pola”;sve igre
rijec-par.png;slika;512×512;par — pair (Brojevi);sve igre
rijec-par.mp3;zvuk;—;izgovor: „par”;sve igre
rijec-matematika.png;slika;512×512;matematika — mathematics (Škola);sve igre
rijec-matematika.mp3;zvuk;—;izgovor: „matematika”;sve igre
rijec-geografija.png;slika;512×512;geografija — geography (Škola);sve igre
rijec-geografija.mp3;zvuk;—;izgovor: „geografija”;sve igre
rijec-biologija.png;slika;512×512;biologija — biology (Škola);sve igre
rijec-biologija.mp3;zvuk;—;izgovor: „biologija”;sve igre
rijec-fizika.png;slika;512×512;fizika — physics (Škola);sve igre
rijec-fizika.mp3;zvuk;—;izgovor: „fizika”;sve igre
rijec-kemija.png;slika;512×512;kemija — chemistry (Škola);sve igre
rijec-kemija.mp3;zvuk;—;izgovor: „kemija”;sve igre
rijec-povijest.png;slika;512×512;povijest — history (Škola);sve igre
rijec-povijest.mp3;zvuk;—;izgovor: „povijest”;sve igre
rijec-knjizevnost.png;slika;512×512;književnost — literature (Škola);sve igre
rijec-knjizevnost.mp3;zvuk;—;izgovor: „književnost”;sve igre
rijec-informatika.png;slika;512×512;informatika — IT (Škola);sve igre
rijec-informatika.mp3;zvuk;—;izgovor: „informatika”;sve igre
rijec-ispit.png;slika;512×512;ispit — exam (Škola);sve igre
rijec-ispit.mp3;zvuk;—;izgovor: „ispit”;sve igre
rijec-lekcija.png;slika;512×512;lekcija — lesson (Škola);sve igre
rijec-lekcija.mp3;zvuk;—;izgovor: „lekcija”;sve igre
rijec-pauza.png;slika;512×512;pauza — break (Škola);sve igre
rijec-pauza.mp3;zvuk;—;izgovor: „pauza”;sve igre
rijec-zadaca.png;slika;512×512;zadaća — homework (Škola);sve igre
rijec-zadaca.mp3;zvuk;—;izgovor: „zadaća”;sve igre
rijec-pjesma.png;slika;512×512;pjesma — song (Škola);sve igre
rijec-pjesma.mp3;zvuk;—;izgovor: „pjesma”;sve igre
rijec-prica.png;slika;512×512;priča — story (Škola);sve igre
rijec-prica.mp3;zvuk;—;izgovor: „priča”;sve igre
rijec-jezik-skola.png;slika;512×512;jezik — language (Škola);sve igre
rijec-jezik-skola.mp3;zvuk;—;izgovor: „jezik”;sve igre
rijec-razred.png;slika;512×512;razred — class (Škola);sve igre
rijec-razred.mp3;zvuk;—;izgovor: „razred”;sve igre
rijec-ucionica.png;slika;512×512;učionica — classroom (Škola);sve igre
rijec-ucionica.mp3;zvuk;—;izgovor: „učionica”;sve igre
rijec-ploca.png;slika;512×512;ploča — board (Škola);sve igre
rijec-ploca.mp3;zvuk;—;izgovor: „ploča”;sve igre
rijec-kreda.png;slika;512×512;kreda — chalk (Škola);sve igre
rijec-kreda.mp3;zvuk;—;izgovor: „kreda”;sve igre
rijec-ocjena.png;slika;512×512;ocjena — grade (Škola);sve igre
rijec-ocjena.mp3;zvuk;—;izgovor: „ocjena”;sve igre
rijec-diploma.png;slika;512×512;diploma — diploma (Škola);sve igre
rijec-diploma.mp3;zvuk;—;izgovor: „diploma”;sve igre
rijec-predavanje.png;slika;512×512;predavanje — lecture (Škola);sve igre
rijec-predavanje.mp3;zvuk;—;izgovor: „predavanje”;sve igre
rijec-vjezba.png;slika;512×512;vježba — exercise (Škola);sve igre
rijec-vjezba.mp3;zvuk;—;izgovor: „vježba”;sve igre
rijec-rjecnik.png;slika;512×512;rječnik — dictionary (Škola);sve igre
rijec-rjecnik.mp3;zvuk;—;izgovor: „rječnik”;sve igre
rijec-rijec.png;slika;512×512;riječ — word (Škola);sve igre
rijec-rijec.mp3;zvuk;—;izgovor: „riječ”;sve igre
rijec-slovo.png;slika;512×512;slovo — letter (Škola);sve igre
rijec-slovo.mp3;zvuk;—;izgovor: „slovo”;sve igre
rijec-recenica.png;slika;512×512;rečenica — sentence (Škola);sve igre
rijec-recenica.mp3;zvuk;—;izgovor: „rečenica”;sve igre
rijec-pitanje.png;slika;512×512;pitanje — question (Škola);sve igre
rijec-pitanje.mp3;zvuk;—;izgovor: „pitanje”;sve igre
rijec-odgovor.png;slika;512×512;odgovor — answer (Škola);sve igre
rijec-odgovor.mp3;zvuk;—;izgovor: „odgovor”;sve igre
rijec-greska.png;slika;512×512;greška — mistake (Škola);sve igre
rijec-greska.mp3;zvuk;—;izgovor: „greška”;sve igre
rijec-znanje.png;slika;512×512;znanje — knowledge (Škola);sve igre
rijec-znanje.mp3;zvuk;—;izgovor: „znanje”;sve igre
rijec-ucenik.png;slika;512×512;učenik — pupil (Škola);sve igre
rijec-ucenik.mp3;zvuk;—;izgovor: „učenik”;sve igre
rijec-raspust.png;slika;512×512;raspust — school holiday (Škola);sve igre
rijec-raspust.mp3;zvuk;—;izgovor: „raspust”;sve igre
rijec-projekt.png;slika;512×512;projekt — project (Škola);sve igre
rijec-projekt.mp3;zvuk;—;izgovor: „projekt”;sve igre
rijec-nogomet.png;slika;512×512;nogomet — football (Sport);sve igre
rijec-nogomet.mp3;zvuk;—;izgovor: „nogomet”;sve igre
rijec-tenis.png;slika;512×512;tenis — tennis (Sport);sve igre
rijec-tenis.mp3;zvuk;—;izgovor: „tenis”;sve igre
rijec-sah.png;slika;512×512;šah — chess (Sport);sve igre
rijec-sah.mp3;zvuk;—;izgovor: „šah”;sve igre
rijec-joga.png;slika;512×512;joga — yoga (Sport);sve igre
rijec-joga.mp3;zvuk;—;izgovor: „joga”;sve igre
rijec-utakmica.png;slika;512×512;utakmica — match (Sport);sve igre
rijec-utakmica.mp3;zvuk;—;izgovor: „utakmica”;sve igre
rijec-gol.png;slika;512×512;gol — goal (Sport);sve igre
rijec-gol.mp3;zvuk;—;izgovor: „gol”;sve igre
rijec-trener.png;slika;512×512;trener — coach (Sport);sve igre
rijec-trener.mp3;zvuk;—;izgovor: „trener”;sve igre
rijec-klub.png;slika;512×512;klub — club (Sport);sve igre
rijec-klub.mp3;zvuk;—;izgovor: „klub”;sve igre
rijec-kosarka.png;slika;512×512;košarka — basketball (Sport);sve igre
rijec-kosarka.mp3;zvuk;—;izgovor: „košarka”;sve igre
rijec-rukomet.png;slika;512×512;rukomet — handball (Sport);sve igre
rijec-rukomet.mp3;zvuk;—;izgovor: „rukomet”;sve igre
rijec-odbojka.png;slika;512×512;odbojka — volleyball (Sport);sve igre
rijec-odbojka.mp3;zvuk;—;izgovor: „odbojka”;sve igre
rijec-plivanje.png;slika;512×512;plivanje — swimming (Sport);sve igre
rijec-plivanje.mp3;zvuk;—;izgovor: „plivanje”;sve igre
rijec-trcanje.png;slika;512×512;trčanje — running (Sport);sve igre
rijec-trcanje.mp3;zvuk;—;izgovor: „trčanje”;sve igre
rijec-biciklizam.png;slika;512×512;biciklizam — cycling (Sport);sve igre
rijec-biciklizam.mp3;zvuk;—;izgovor: „biciklizam”;sve igre
rijec-skijanje.png;slika;512×512;skijanje — skiing (Sport);sve igre
rijec-skijanje.mp3;zvuk;—;izgovor: „skijanje”;sve igre
rijec-ronjenje.png;slika;512×512;ronjenje — diving (Sport);sve igre
rijec-ronjenje.mp3;zvuk;—;izgovor: „ronjenje”;sve igre
rijec-planinarenje.png;slika;512×512;planinarenje — hiking (Sport);sve igre
rijec-planinarenje.mp3;zvuk;—;izgovor: „planinarenje”;sve igre
rijec-igrac.png;slika;512×512;igrač — player (Sport);sve igre
rijec-igrac.mp3;zvuk;—;izgovor: „igrač”;sve igre
rijec-sudac.png;slika;512×512;sudac — referee (Sport);sve igre
rijec-sudac.mp3;zvuk;—;izgovor: „sudac”;sve igre
rijec-navijac.png;slika;512×512;navijač — fan (Sport);sve igre
rijec-navijac.mp3;zvuk;—;izgovor: „navijač”;sve igre
rijec-medalja.png;slika;512×512;medalja — medal (Sport);sve igre
rijec-medalja.mp3;zvuk;—;izgovor: „medalja”;sve igre
rijec-pobjeda.png;slika;512×512;pobjeda — victory (Sport);sve igre
rijec-pobjeda.mp3;zvuk;—;izgovor: „pobjeda”;sve igre
rijec-poraz.png;slika;512×512;poraz — defeat (Sport);sve igre
rijec-poraz.mp3;zvuk;—;izgovor: „poraz”;sve igre
rijec-rezultat.png;slika;512×512;rezultat — result (Sport);sve igre
rijec-rezultat.mp3;zvuk;—;izgovor: „rezultat”;sve igre
rijec-teren.png;slika;512×512;teren — pitch (Sport);sve igre
rijec-teren.mp3;zvuk;—;izgovor: „teren”;sve igre
rijec-mreza.png;slika;512×512;mreža — net (Sport);sve igre
rijec-mreza.mp3;zvuk;—;izgovor: „mreža”;sve igre
rijec-trening.png;slika;512×512;trening — training (Sport);sve igre
rijec-trening.mp3;zvuk;—;izgovor: „trening”;sve igre
kraj-zagreb.png;slika;1280×720;panorama kraja: Zagreb i okolica (vizura iza mjesta);02 Put oko Hrvatske
kraj-zagorje.png;slika;1280×720;panorama kraja: Zagorje i Međimurje (vizura iza mjesta);02 Put oko Hrvatske
kraj-slavonija.png;slika;1280×720;panorama kraja: Slavonija i Baranja (vizura iza mjesta);02 Put oko Hrvatske
kraj-sredisnja.png;slika;1280×720;panorama kraja: Središnja Hrvatska (vizura iza mjesta);02 Put oko Hrvatske
kraj-lika.png;slika;1280×720;panorama kraja: Lika i Kordun (vizura iza mjesta);02 Put oko Hrvatske
kraj-kvarner.png;slika;1280×720;panorama kraja: Kvarner (vizura iza mjesta);02 Put oko Hrvatske
kraj-istra.png;slika;1280×720;panorama kraja: Istra (vizura iza mjesta);02 Put oko Hrvatske
kraj-dalmacija.png;slika;1280×720;panorama kraja: Dalmacija (vizura iza mjesta);02 Put oko Hrvatske
kraj-dubrovnik.png;slika;1280×720;panorama kraja: Dubrovnik i okolica (vizura iza mjesta);02 Put oko Hrvatske
soba-vrata.png;slika;1280×720;Vrata tvrđave — kameni ulaz, rešetka, čuvar;04 Tvrđava
soba-dvoriste.png;slika;1280×720;Dvorište — kaldrma, bunar, razbacani predmeti;04 Tvrđava
soba-kuhinja.png;slika;1280×720;Kuhinja — ognjište, tave, brašno i jaja;04 Tvrđava
soba-knjiznica.png;slika;1280×720;Knjižnica — police s knjigama, ljestve, svijeća;04 Tvrđava
soba-toranj.png;slika;1280×720;Toranj — zvono, stepenice, pogled na krajolik;04 Tvrđava
soba-tamnica.png;slika;1280×720;Tamnica — lanci, slama, mala rešetka;04 Tvrđava
soba-riznica.png;slika;1280×720;Riznica — škrinje, zlatnici, svijetlo;04 Tvrđava
soba-vrt.png;slika;1280×720;Vrt — cvijeće, drvo, klupa, sunce;04 Tvrđava
soba-kapelica.png;slika;1280×720;Kapelica — kameni svod, svijeće, stari zapisi;04 Tvrđava
soba-oruzarnica.png;slika;1280×720;Oružarnica — štitovi, mačevi, kovački stol;04 Tvrđava
soba-straza.png;slika;1280×720;Stražarnica — uski prozor, dalekozor, karta zidina;04 Tvrđava
soba-pisarnica.png;slika;1280×720;Pisarnica — pergament, tinta, pero, pješčani sat;04 Tvrđava
soba-bunar.png;slika;1280×720;Bunar — kameni obruč, vjedra, uže, mokra kaldrma;04 Tvrđava
soba-konjusnica.png;slika;1280×720;Konjušnica — sijeno, konji, sedla;04 Tvrđava
soba-podrum.png;slika;1280×720;Vinski podrum — bačve, boce, prigušeno svjetlo;04 Tvrđava
soba-dvorana.png;slika;1280×720;Prijestolna dvorana — prijestolje, zastave, dugi stol;04 Tvrđava
gost-dolazi.mp3;zvuk;—;kratki zvon/zvuk kad gost sjedne za stol;05 Konoba
